id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15659073,"Gorgeous, cozy 1-bedroom Suite in Andersonville",9252191,Betsy,,Edgewater,41.97934,-87.67127,Entire home/apt,82,2,373,31-05-2025,3.55,1,133,47,R22000077486
15663486,"3 miles to Wrigley, private, cozy, easy access",101130285,Andreea,,Irving Park,41.95139,-87.71762,Private room,87,2,82,07-06-2025,0.78,1,318,18,R22000090321
15669026,Super Cozy Bed/Bath in Awesome Andersonville Home!,90128865,Martin,,Edgewater,41.98911,-87.6726,Private room,71,3,321,09-06-2025,3.06,3,202,31,R21000068268
15678106,"COMPLETELY REMODELED, BEAUTIFUL LAKE VIEW FLAT!",19645168,Brandon,,Lake View,41.94568,-87.66095,Entire home/apt,200,32,138,05-11-2023,1.32,21,216,0,
15694333,Welcoming 2BR in Chicago's Best Neighborhood!,3486589,Kathleen,,West Town,41.89885,-87.67681,Entire home/apt,159,2,314,31-05-2025,2.99,1,212,41,R21000074202
15701920,Logan square Chicago beauty,9332242,Daniel,,Logan Square,41.9261634,-87.6977176,Entire home/apt,146,1,68,20-05-2025,2.76,1,323,29,R17000014617
15744964,【305】中文电话312823-6114 or English312451-7177,60390549,Calvin,,Armour Square,41.84974,-87.63156,Private room,79,32,227,14-10-2024,2.17,6,199,10,
15758556,Min 2 mon stay RiverNorth 1BR 1parking in-unit W/D,24286663,Gennie,,Near North Side,41.89559,-87.62578,Entire home/apt,109,60,21,07-08-2024,0.21,1,201,1,
15771536,Wrigley Oasis! Steps from the Field! - 3BR/1BA!,101991992,Ron,,Lake View,41.94658,-87.66018,Entire home/apt,482,2,119,15-06-2025,1.23,1,303,5,R17000013415
15804772,3rd Flr Penthouse by Northeastern Illinois Unvrsty,102273969,Alexandra,,North Park,41.98387,-87.7129,Private room,91,2,157,08-06-2025,1.52,1,352,21,R23000102672
15853679,"Private 1BR, Full Bath in Historic Loft Building",41159690,Claus,,Lake View,41.93394,-87.66252,Private room,,1,99,25-05-2025,0.96,1,103,5,R21000074726
15871357,Chicago River Room near USMLE,2456789,Mary,,Norwood Park,41.98367,-87.82077,Private room,35,4,318,31-03-2025,3.05,5,88,20,R25000124133
15904833,Enjoyful  Bedroom for Travelers,76133827,Anny,,West Town,41.89591,-87.6626,Private room,86,2,51,25-05-2025,0.49,7,219,7,R24000121532
15911102,Wicker Park Loft - Walk To Everything!,25715675,Joyce,,West Town,41.9089,-87.68775,Entire home/apt,103,3,556,13-06-2025,5.34,10,85,62,R23000112025
15954582,"Private, Charming, Coach House Loft in Andersonville",97706065,Wesley,,Uptown,41.9741,-87.6631,Entire home/apt,134,2,396,15-06-2025,3.81,1,194,47,R17000014729
15983050,Bright 2br Apt W/ Private Entrance & Laundry,103847672,John,,North Center,41.94799,-87.67612,Entire home/apt,81,2,327,15-06-2025,3.16,1,319,27,R20000058699
16001987,"Remodeled, Near Loyola, Beach and Subway",71205935,Gary,,Rogers Park,42.00214,-87.66412,Entire home/apt,225,2,132,07-05-2025,1.28,1,300,12,R24000112680
16012260,Logan Square Spa,28462890,Curtis,,Logan Square,41.91496,-87.70588,Entire home/apt,135,3,105,09-06-2025,1.07,1,178,27,R23000099532
16026075,Entire 1st Floor Apt near O'Hare/ORD & Blue Line,14045362,Anna,,Jefferson Park,41.96954,-87.77017,Entire home/apt,124,2,235,26-05-2025,2.34,1,171,7,R17000015238
16039792,CasaNova Modern City Living,29344264,Lilly,,Oakland,41.82412,-87.60415,Entire home/apt,425,2,51,25-05-2025,1.7,1,145,15,R22000093717
16040153,Private Garden Apartment in Humboldt Park,422173275,Morgan,,Humboldt Park,41.91099,-87.70371,Entire home/apt,97,32,176,02-04-2025,1.69,1,198,13,
16052779,Cozy East room,104526288,Myrtle,,North Park,41.97837,-87.71576,Private room,47,2,93,30-03-2025,0.89,2,333,7,R21000073242
16070011,The Treehouse Apt in Logan Square,24376952,Sarah,,Logan Square,41.92197,-87.69221,Entire home/apt,98,5,110,01-06-2025,1.07,1,276,21,R21000075352
16229723,Andersonville Living,256976840,Joseph,,Edgewater,41.98593,-87.66764,Entire home/apt,128,3,436,12-06-2025,4.23,2,183,32,R21000075436
16246568,★Downtown★Self Check-In★Smart TV★Walk Score 98,51277433,Kanan,,Near North Side,41.90081,-87.6326,Private room,129,2,261,11-06-2025,2.58,4,324,18,R22000091522
16346266,Magnificent Place & Tons of Space | 3 Bedrooms,24337590,Obinna,,West Ridge,41.9916,-87.69375,Entire home/apt,124,4,99,02-11-2024,1.03,2,231,4,R25000127540
16353883,"Old Irving Park 2 bd/1 ba, 20 mins to Downtown",459291,Silvia,,Irving Park,41.95042,-87.73472,Entire home/apt,178,4,76,10-06-2025,0.8,1,315,15,R20000059819
16365205,Frida 2720 (2F),36128270,Juanita,,North Lawndale,41.85725,-87.69515,Private room,36,2,245,08-06-2025,2.38,4,338,18,R24000115793
16453692,Stunning Old Town Penthouse with Private Rooftop,5402236,Mary,,Near North Side,41.9037,-87.63364,Entire home/apt,664,2,250,15-06-2025,2.44,2,285,35,R24000115984
16488400,A Loft More!,9430907,Anthony,,Loop,41.87131,-87.6253,Entire home/apt,350,32,0,,,1,88,0,
16599263,Relaxing Home mins from McCormick Place/Downtown,104441541,Lucien,,Grand Boulevard,41.8183133,-87.6178511,Entire home/apt,135,2,165,05-10-2023,1.62,1,131,0,R23000096860
16630783,Bright Sunny Private/Guest Bedroom. Females Only.,2498168,Milijana,,Jefferson Park,41.97303,-87.77702,Private room,49,32,17,03-02-2025,0.18,1,302,2,
16662423,Grand Victorian Mansion in Austin Area,75290037,Samantha,,Austin,41.88728,-87.75794,Entire home/apt,621,3,48,02-01-2025,1.04,1,292,10,R23000109015
16687380,Comfortable private room near Lake and transit.,110271788,Paula,,Uptown,41.97092,-87.64987,Private room,110,2,104,07-06-2025,1.02,2,268,14,R23000105625
16749331,Cozy Clean Large Private Room in Lincoln Square,26790353,Jill K,,Lincoln Square,41.96587,-87.68948,Private room,60,3,145,02-06-2025,1.5,1,261,28,R17000019575
16757056,Heart of Chicago 2BD + Parking,32137398,Gabriela,,Lower West Side,41.84656,-87.68345,Entire home/apt,115,1,248,26-05-2025,2.44,1,111,33,R23000097172
16781530,Chicago 2720 (2F),36128270,Juanita,,North Lawndale,41.8584,-87.69293,Private room,41,2,268,08-06-2025,2.63,4,241,28,R24000115793
16823279,Remodeled 2BR Pet Friendly Apartment Irving Park,60552183,Andrea,,Irving Park,41.95849,-87.71737,Entire home/apt,172,2,349,10-06-2025,3.44,2,217,48,R22000081790
16917705,Bright & Comfy 2BR|West Side Gem,30309769,Linda S,,Austin,41.89635747,-87.75273055,Entire home/apt,193,3,4,09-06-2025,4,1,229,4,R25000128118
17098971,Room in Lakeside Place,5957981,Sabiha,,Hyde Park,41.79367,-87.58153,Private room,102,32,12,10-06-2018,0.13,1,88,0,
17168028,Cozy Room for One In The Company of Cats -Blueline,13545252,Sharon,,Irving Park,41.949,-87.71831,Private room,51,1,120,12-06-2025,1.2,1,9,6,R22000077300
17170225,The Vanderpool House,115500530,Frank,,Jefferson Park,41.96811,-87.75812,Entire home/apt,131,2,126,15-06-2025,1.28,1,184,23,R17000013811
17191860,Location! Noble Square near Fulton Mkt & downtown,2630113,Nikkole,,West Town,41.8936,-87.66118,Entire home/apt,303,1,262,25-05-2025,2.61,7,79,20,R19000050522
17191957,"Ukrainian Village 3BR local owner, laundry top fl",2630113,Nikkole,,West Town,41.90004,-87.69215,Entire home/apt,,1,162,12-10-2024,1.72,7,0,7,R19000050521
17207282,Vintage West Fulton Market Retreat,6852314,Jen,,Near West Side,41.8857,-87.67272,Entire home/apt,,32,160,02-04-2025,1.59,1,9,4,
17221782,Soaring 2br/2ba SkyTerrace + Deck!,63313003,K,,Loop,41.88619,-87.62075,Entire home/apt,245,32,5,30-06-2024,0.05,13,157,1,
17329552,"THE entire FLAT-2 FULL Baths! 
Forced Air-Parking!",94867877,Maia Lis,,Edgewater,41.98915,-87.66193,Entire home/apt,64,3,23,14-04-2023,0.23,1,79,0,R21000072327
17366144,Charming Top Floor Apt - 20 Minutes to Downtown!,32336500,Daniel,,Humboldt Park,41.908515,-87.709857,Entire home/apt,,32,223,05-08-2024,2.96,1,0,2,R19000050442
17382991,Gated 3 Story Home perfect for Group Travelers,44427387,Gleatha,,Oakland,41.82173,-87.60428,Entire home/apt,,2,101,08-06-2025,1.01,2,74,1,R21000072399
17383973,Industrial Style Chicago Loft with FREE parking,117498144,Orel,,Irving Park,41.94224,-87.72879,Entire home/apt,120,32,702,30-01-2025,6.99,5,277,3,
17399529,Soaring Lake Views from Corner 2br/2ba in Downtown,33127842,Kari,,Loop,41.88524,-87.61911,Entire home/apt,247,32,9,05-07-2022,0.1,17,149,0,
17424708,The Avondale Guesthouse,9959757,Jedidiah,,Avondale,41.93563,-87.69241,Entire home/apt,215,1,222,22-05-2025,2.21,9,311,7,R19000048382
17438902,Great Location!!-12,14241347,Ensavi,,Near North Side,41.89958,-87.63047,Entire home/apt,108,1,586,06-06-2025,5.81,6,279,77,R17000014229
17460467,Newly Renovated 3BR East Lakeview Coach House,118232209,Eric And Beth,,Lake View,41.93636,-87.63873,Entire home/apt,,32,152,10-12-2023,1.51,1,0,0,
17464924,Urban Pilsen Apt. near Downtown,319470,Suzanne Montgomery,,Lower West Side,41.85008,-87.68165,Entire home/apt,92,32,166,13-04-2025,1.65,1,175,13,
17465173,Settle Inn Lincoln Park,118261177,Carlyn,,Lincoln Park,41.92107,-87.64071,Entire home/apt,474,2,175,11-05-2025,1.8,1,213,12,R17000018563
17514102,THE CLEAVER BRIGHTON PARK 10 min downtown or mdway,65299403,Rod,,Brighton Park,41.81766,-87.69182,Entire home/apt,501,32,63,08-10-2023,0.72,1,167,0,
17600522,Best Lincoln Square location. Spacious 2 bedroom,24286383,Lisa,,Lincoln Square,41.96533,-87.68213,Entire home/apt,230,1,134,12-06-2025,1.63,1,254,19,R22000094817
17626341,Heart of Bucktown,119863033,Jeanette,,West Town,41.90739,-87.66842,Entire home/apt,118,2,292,25-05-2025,2.91,2,168,29,R22000089638
17638039,Ravenswood 4BR Rowhouse + Free Parking Included,1597671,Naomi,,Uptown,41.96626,-87.6709,Entire home/apt,410,2,149,01-06-2025,1.51,2,148,23,R17000015595
17795412,Sleek and cool garden loft in East Lakeview,172402450,Lora,,Lake View,41.93975,-87.64756,Entire home/apt,163,2,493,02-06-2025,5,3,302,44,R23000109017
17824940,2 King Beds /Easy Downtown / Free Str Parking-Read,31101209,Michelle,,West Town,41.89817,-87.690102,Entire home/apt,141,3,263,03-06-2025,2.69,1,294,23,R23000101394
17831075,Modern Guest Suite - North side + Free Parking,121370113,Christopher Michael,,Uptown,41.96418,-87.66106,Entire home/apt,225,32,139,16-11-2024,1.43,1,229,4,
17832768,Historic 1920s bungalow near Logan Square !,27506618,Stephanie,,Hermosa,41.93522,-87.73761,Entire home/apt,399,2,86,13-10-2024,0.88,1,244,8,R22000086455
17890798,Cozy 3 bedroom Apt Andersonville Neighborhood,122545577,Paul,,Uptown,41.97568,-87.67192,Entire home/apt,216,3,69,25-05-2025,0.7,1,263,10,2209341
17892626,Condo ON POINT in Logan Square!,969882,Lindsay,,Logan Square,41.91749,-87.69536,Entire home/apt,,3,60,08-09-2024,0.68,1,0,2,R24000119732
17906826,Jefferson Pk Woods Apt & 15 mins to O'hare,64559913,Wynter,,Jefferson Park,41.98569,-87.76681,Private room,80,2,98,11-06-2025,1,1,316,15,R24000118892
17920957,Logan Square Video Game Loft,5228189,Matthew,,West Town,41.91342,-87.68689,Entire home/apt,127,2,320,06-06-2025,3.26,17,232,37,R19000045798
17923236,Private Logan Square Studio,122884640,Devin,,Logan Square,41.93025,-87.70315,Entire home/apt,77,2,368,02-01-2025,3.79,1,188,25,R25000130119
17956375,Condo with a whirlpool bath and fireplace..,14865066,William,,Rogers Park,42.01555,-87.68293,Entire home/apt,176,3,11,10-02-2024,0.15,2,228,0,2209370
18040546,Humboldt Park Traveler's Lodge,4591141,Hammoudeh,,West Town,41.90103,-87.69567,Entire home/apt,136,5,474,24-05-2025,4.78,2,28,30,R21000072586
18060003,Sunny Character-Filled Apartment in Trendy Ukrainian Village,29716517,Ronald L,,West Town,41.89862,-87.69185,Entire home/apt,,3,72,02-06-2025,0.77,2,0,3,R23000108742
18061472,Cozy 2BR/1BA Garden Apartment  Near Lincoln Square,124330080,Joseph,,Albany Park,41.97292,-87.70601,Entire home/apt,133,2,303,25-05-2025,3.06,1,166,18,R22000082628
18077204,The Upscale Getaway Near Downtown,8094939,Alex,,Near West Side,41.87266,-87.68245,Entire home/apt,244,2,252,25-05-2025,2.56,4,314,30,R18000023713
18091194,Entire place with free parking.,62850223,Georjina,,Brighton Park,41.81377,-87.69951,Entire home/apt,94,2,278,16-06-2025,2.8,1,47,51,R24000119726
18194698,"Stunning Home, Awesome Game Room, A+ Location",110985389,Josh,,Lincoln Park,41.91462,-87.64906,Entire home/apt,729,3,111,01-06-2025,1.12,2,292,28,R17000013083
18224208,Dugout in Wrigleyville,40319547,Josh,,Lake View,41.948759,-87.658696,Entire home/apt,161,2,355,12-06-2025,3.61,8,70,39,R21000073173
18272559,01. Private Room in Shared Apartment - 3 Mi to NWU,2907254,Joseph,,West Ridge,42.01653,-87.68788,Private room,40,1,28,31-03-2025,0.29,14,242,5,R21000075752
18301586,Cozy private room near lake and transport.,110271788,Paula,,Uptown,41.96946,-87.65056,Private room,100,2,99,07-06-2025,1.03,2,251,10,R23000105625
18331520,Stylish Gold Coast One Bedroom,50073630,Timothy,,Near North Side,41.89548,-87.62756,Entire home/apt,95,30,19,30-04-2025,0.21,1,160,4,R21000064780
18345065,"Unwind in the Garden of an elegant, Modern Home",41767444,Marissa,,West Town,41.89311,-87.66026,Entire home/apt,183,2,349,13-06-2025,3.61,2,153,42,R23000100715
18387756,Chic Home! Walk to Nightlife-Comedy-Restaurants!,52879705,Jackie,,Lincoln Park,41.91584,-87.63554,Entire home/apt,60,2,308,09-06-2025,3.14,1,320,34,R21000072839
18431594,The Garden on Wayne,116285731,Erin,,Lake View,41.94794,-87.66246,Entire home/apt,184,2,301,04-06-2025,3.05,1,112,49,R21000074330
18432523,Luxury 4 bedroom steps from Wrigley,127757327,Brian,,Lake View,41.94661,-87.65398,Entire home/apt,634,2,158,08-06-2025,1.61,1,297,27,R23000111059
18473660,Charming 1 BDR  in great location,3843347,Andrea,,Near North Side,41.89616,-87.62681,Entire home/apt,110,32,24,08-01-2025,0.25,3,281,4,
18509024,Chicago Bungalow near Wrigley Field w/ King Suite,5403537,Dustin,,Avondale,41.93293,-87.69184,Entire home/apt,223,2,247,02-06-2025,2.5,1,237,21,R17000019317
18549762,"Cozy Loft, 1 Parking, Gym, Sleeps 4!",24052127,Teddy,,Near West Side,41.87275,-87.68981,Entire home/apt,133,2,10,08-06-2025,1.37,1,201,10,R24000121412
18601472,Large 3BD/2.5 BA by Lakefront - Long stays welcome,69093482,Kathryn,,Uptown,41.97124833,-87.65161582,Entire home/apt,369,3,120,01-06-2025,1.28,2,316,25,R17000014543
18636662,Modern Logan Square Apartment near Public Transit,2069798,Afsha,,Logan Square,41.915187,-87.711738,Entire home/apt,167,2,227,09-06-2025,2.3,6,39,18,R20000054738
18638839,⭐️Walk + Transit Score 90+⭐️Pvt Bathroom⭐️3rd Fl⭐️,51277433,Kanan,,Near North Side,41.90107,-87.63298,Private room,129,2,196,09-06-2025,2.06,4,322,21,R22000091522
18687892,Renovated 3br Duplex In Logan Square W/parking,96064608,Matt,,Logan Square,41.925489,-87.711754,Entire home/apt,130,2,286,12-06-2025,2.91,2,299,41,R21000075215
18722151,House 3BED/2BATH/1PARKING close to Downtown & Lake,129809208,Junni,,West Ridge,41.99226,-87.67851,Entire home/apt,322,3,133,19-05-2025,1.35,5,326,1,R17000015469
18755550,"Clean, spacious, walk to Wrigley! Self check-in!",56104711,Amy,,Lake View,41.93475,-87.65903,Entire home/apt,220,2,188,16-06-2025,1.96,1,293,34,R17000015204
18822176,Charming Cozy Master Bedroom for Travel Lover,76133827,Anny,,West Town,41.89569,-87.66399,Private room,85,1,113,23-04-2025,1.16,7,314,12,R24000121532
18854028,Charming 2BR on Quiet Street Close to the Action,131335007,Matthew,,Lake View,41.93371,-87.65727,Entire home/apt,,2,211,31-03-2025,2.17,1,0,22,R24000119522
18856449,"Entire Place - Free Parking, Train Station, O'Hare",131366873,Robert,,Jefferson Park,41.97098,-87.76496,Entire home/apt,106,2,141,08-05-2025,1.47,2,68,15,R17000015455
18871593,Cozy Peach room,104526288,Myrtle,,North Park,41.9909,-87.71391,Private room,46,2,71,20-04-2025,0.72,2,312,11,R21000073242
18876938,Designer loft in the heart of River West,19578992,Laura,,West Town,41.89399,-87.65381,Entire home/apt,290,32,40,12-10-2024,0.41,3,293,2,
18907645,U of C Hospital/Campus apartment,12728248,Judy,,Hyde Park,41.79509,-87.60205,Private room,,32,8,05-06-2023,0.08,3,0,0,
18918084,Lakeview Penthouse-Vic/Wrigley/DePaul w/pkg,11645672,Kelly,,Lake View,41.9379,-87.65337,Entire home/apt,,2,204,18-03-2025,2.09,1,1,7,R22000076214
18926227,University of Chicago Campus Room,12728248,Judy,,Hyde Park,41.7958,-87.60128,Private room,51,32,9,25-08-2024,0.09,3,238,2,
18941958,Spacious apartment in Budlong Woods/Lincoln Square,122342855,April,,Lincoln Square,41.97933,-87.68853,Entire home/apt,,32,65,06-08-2024,0.67,1,0,6,R18000035564
18978187,Stylish & Modern 2 Bedroom Lincoln Square Condo,9124299,Eric,,Lincoln Square,41.975171,-87.691407,Entire home/apt,,2,286,03-06-2025,3.35,1,310,35,R24000117284
19000293,Cozy Fresh Bedroom for Travel Lover,76133827,Anny,,West Town,41.89755,-87.66415,Private room,73,2,125,17-11-2024,1.28,7,310,9,R24000121532
19018717,Cozy apartment in quiet residential area,92534777,Ria,,Bridgeport,41.83495,-87.65556,Entire home/apt,,2,313,19-05-2025,3.2,2,0,11,R21000071768
19018922,The Midway Flat,132698758,Gloria,,Archer Heights,41.804,-87.71924,Private room,124,32,17,15-09-2019,0.18,1,0,0,
19044554,Living Room by the Lake,5103368,Makeda,,Rogers Park,42.01576,-87.66916,Private room,40,32,60,14-09-2023,0.61,1,89,0,
19088115,Curated Art Apartment in Ukrainian Village,26201109,Simida,,West Town,41.89971,-87.67871,Entire home/apt,204,32,52,12-08-2023,0.57,2,136,0,R23000106405
19123858,Great Location Studio II,14241347,Ensavi,,Near North Side,41.90021,-87.63034,Entire home/apt,107,1,563,08-06-2025,5.76,6,284,70,R19000051168
19124180,Great Location Studio III,14241347,Ensavi,,Near North Side,41.90003,-87.63132,Entire home/apt,114,1,608,29-05-2025,6.22,6,252,68,R19000045801
19136596,Bridgeport Garden Apartment,133758803,Juan,,Bridgeport,41.83216,-87.64779,Entire home/apt,104,3,197,09-06-2025,2.04,1,207,22,R17000013719
19144279,"+Safe Area-Laundry-42"" TV-Mini Fridge + More!",132851466,Joey,,Norwood Park,41.99284,-87.7842,Private room,60,2,64,11-06-2025,0.66,3,208,10,R21000075491
19158517,Redesigned Lower Level Studio in Historic Building,54727125,Matthew,,Lincoln Park,41.91222,-87.64127,Entire home/apt,155,32,344,02-01-2025,3.79,1,270,32,
19208339,"Cozy, 2 BR, Garden Unit Crash Pad near Wicker Park",73228641,Martha,,West Town,41.91298676,-87.68995667,Entire home/apt,122,1,152,27-05-2025,1.72,1,301,40,R22000091497
19242274,Beautiful Lincoln Park/ De Paul Complimentary Parking Permit,134707455,Hyun,,Lincoln Park,41.91676509,-87.64924414,Entire home/apt,215,3,275,10-06-2025,2.83,1,188,41,R21000070680
19263774,1 Room 1 bath E Rogers Park nr Evanston Lake & NU,1599090,Evelyn,,Rogers Park,42.02029,-87.66602,Private room,80,3,73,16-06-2025,0.76,2,322,12,R24000115018
19399921,Lovely 3/2.5 duplex in Wicker Park area,19061917,Anne,,West Town,41.90251,-87.66529,Entire home/apt,429,3,65,01-06-2025,0.67,1,285,23,R24000119074
19412268,ALOHA Penthouse in Wicker Park w/Backyard Patio,4069585,Liz,,West Town,41.90949,-87.67487,Entire home/apt,565,2,203,18-05-2025,2.17,6,317,19,R21000060733
19414085,"Stunning Spacious Flat ONLY STEPS to Wrigley, Bars",209564,Amitabh,,Lake View,41.94451,-87.65361,Entire home/apt,310,32,169,16-07-2023,1.74,6,229,0,
19424810,Stunning Retro Apartment in Andersonville,136186496,James Joseph,,Edgewater,41.98397,-87.67148,Entire home/apt,139,1,557,13-06-2025,5.76,1,170,65,R17000013785
19432136,The University of Chicago Hospital/Campus Room,12728248,Judy,,Hyde Park,41.7911,-87.5937,Private room,65,32,5,05-05-2024,0.06,3,240,0,
19454398,Bridgeport Home,96350945,Patrick,,Bridgeport,41.84507,-87.64503,Entire home/apt,309,2,106,03-06-2025,1.09,1,316,14,R24000115779
19474637,"Artists Loft Living (Huge, Spacious Loft Apt)",136641917,Patrese,,Grand Boulevard,41.80893,-87.61578,Entire home/apt,,32,7,19-11-2017,0.07,1,184,0,R17000014235
19483555,Private room on tree lined street in Lakeview,136739384,Suzanne,,Lake View,41.9476,-87.65317,Private room,60,32,31,31-05-2025,0.32,2,254,3,
19485349,Spacious Beautiful Apartment,127198531,Hemang,,Lower West Side,41.85439,-87.65126,Entire home/apt,128,32,1,31-05-2025,1,1,133,1,
19551521,Logan Square Portrait Room,2918510,Monica,,Logan Square,41.92231,-87.71673,Entire home/apt,124,2,66,26-05-2025,0.68,1,172,13,R17000015078
19574382,"Historic Old Town, Fabulous 4 Bedroom Home",33004,At Home Inn,,Lincoln Park,41.91361,-87.63841,Entire home/apt,528,7,171,01-06-2025,1.79,7,212,29,R18000028118
19586298,The Grotto of Logan Square,28354664,Benjamin,,Logan Square,41.92998,-87.69981,Entire home/apt,131,2,426,01-06-2025,4.39,1,182,41,R24000113380
19658989,ITALIAN garden apt/kids friendly/great location!!,125840045,Viviana,,Irving Park,41.9552,-87.73908,Entire home/apt,85,1,336,03-06-2025,3.51,1,303,31,R22000091464
19662106,Abby's 2720 2F,36128270,Juanita,,North Lawndale,41.85872,-87.69298,Private room,,2,284,17-06-2025,2.94,4,349,16,R24000115793
19672865,301 Chicago Andersonville Nice area Free wifi,127235673,Alex,,Edgewater,41.98532,-87.67212,Private room,51,32,67,14-07-2024,0.69,5,312,1,
19728643,Soaring Dramatic Wrigley Loft w/ PRIVATE ROOFTOP,209564,Amitabh,,Lake View,41.94558,-87.65598,Entire home/apt,771,2,184,26-05-2025,1.91,6,63,21,R17000016338
19730133,Lincoln Park/DePaul Garden Suite/Street parking,139094281,Lynne,,Lincoln Park,41.91503,-87.65525,Private room,86,1,250,15-06-2025,2.59,3,200,34,R25000125072
19739402,Bright & Spacious Penthouse in West Town,6868651,Jason,,West Town,41.90234,-87.68647,Private room,,365,16,11-10-2017,0.17,1,13,0,
19747110,"Cozy Home Living, Dogs, Kids, Free Parking, 420 OK",122444924,Jamie,,Portage Park,41.95592,-87.77595,Entire home/apt,100,2,163,12-06-2025,1.84,1,293,37,R18000024032
19759186,NEW Beautiful & Spacious Home Outdoor Yard & Pool,29420835,Be,,Mckinley Park,41.82497,-87.67365,Entire home/apt,486,32,120,06-08-2023,1.26,1,89,0,
19799074,South Loop Luxury Lofts,139765116,Jose,,Bridgeport,41.84078,-87.6612,Private room,46,2,23,20-05-2025,0.24,7,209,12,R22000078019
19840767,Exclusive modern room on tree lined st in Lakeview,136739384,Suzanne,,Lake View,41.94943,-87.65302,Private room,60,32,21,04-05-2025,0.25,2,256,3,
